"","PROBEID","ENTREZID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2480","TC0300006702.hg.1","23473","CAPN7",0.7356237,6.364147,2.907507,0.008797691,0.01638479,-3.314076
"2481","TC0X00006809.hg.1","7543","ZFX",-0.6827913,6.244098,-2.907448,0.008798846,0.01638479,-3.314201
"2482","TC0300007259.hg.1","9034","CCRL2",-0.7850715,5.935211,-2.90447,0.008857294,0.01648699,-3.320488
"2483","TC0200009973.hg.1","3655","ITGA6",0.9822278,5.64494,2.90196,0.008906843,0.01657254,-3.325784
"2484","TC0200013324.hg.1","926","CD8B",0.7335331,5.203314,2.901424,0.008917464,0.01658562,-3.326915
"2485","TC0200014584.hg.1","27249","MMADHC",-0.7261081,5.955613,-2.899681,0.008952069,0.01664328,-3.330592
"2486","TC0200016578.hg.1","129401","NUP35",0.7995056,4.54145,2.899445,0.008956771,0.01664533,-3.331091
"2487","TC1400010620.hg.1","6617","SNAPC1",-0.7575878,4.756876,-2.899216,0.008961323,0.01664709,-3.331573
"2488","TC0700007399.hg.1","5478","PPIA",-0.7408288,8.845043,-2.895993,0.009025737,0.01676001,-3.338371
"2489","TC1600011406.hg.1","100529251","CKLF-CMTM1",-0.87158,4.714695,-2.895589,0.009033829,0.0167683,-3.339221
"2490","TC1400007029.hg.1","122525","C14orf28",0.7304873,3.457873,2.893757,0.009070663,0.0168299,-3.343083
"2491","TC1700012341.hg.1","708","C1QBP",0.6745339,6.108789,2.893488,0.009076098,0.01683323,-3.343652
"2492","TC0100014910.hg.1","7049","TGFBR3",1.146192,6.064653,2.892349,0.009099071,0.01686906,-3.34605
"2493","TC0200016651.hg.1","1545","CYP1B1",-0.7252532,5.668406,-2.892096,0.009104199,0.0168718,-3.346585
"2494","TC0200006476.hg.1","54221","SNTG2",0.740199,6.208896,2.889688,0.009153001,0.01694853,-3.351658
"2495","TC0100008073.hg.1","9682","KDM4A",0.7278342,4.905771,2.889567,0.00915546,0.01694853,-3.351913
"2496","TC1400007691.hg.1","1743","DLST",-0.6733505,6.064311,-2.88951,0.009156608,0.01694853,-3.352032
"2497","TC0800010285.hg.1","6575","SLC20A2",0.8412912,4.848145,2.888327,0.009180702,0.01698632,-3.354525
"2498","TC0100009939.hg.1","126626","GABPB2",0.7496068,6.001162,2.888054,0.009186274,0.01698983,-3.3551
"2499","TC1200009910.hg.1","10748","KLRA1P",0.7173938,3.492576,2.887273,0.009202197,0.01701247,-3.356743
"2500","TC1200010516.hg.1","81539","SLC38A1",1.104327,8.401749,2.886448,0.009219071,0.01703684,-3.358481
"2501","TC2000006571.hg.1","54498","SMOX",-0.787407,6.727801,-2.885872,0.009230872,0.01705183,-3.359695
"2502","TC1700008123.hg.1","4635","MYL4",0.8103094,6.502941,2.884209,0.009264995,0.01710802,-3.363195
"2503","TC1600007240.hg.1","5579","PRKCB",-0.5816074,8.925059,-2.883857,0.009272235,0.01710874,-3.363936
"2504","TC0500013387.hg.1","6208","RPS14",-0.6996649,6.781179,-2.88383,0.009272791,0.01710874,-3.363993
"2505","TC1100013172.hg.1","80789","INTS5",0.6886439,4.079984,2.882569,0.009298779,0.01714984,-3.366647
"2506","TC0500008156.hg.1","64167","ERAP2",1.438578,6.428545,2.881717,0.009316365,0.01717542,-3.368439
"2507","TC2000008295.hg.1","56261","GPCPD1",-0.9371165,6.135138,-2.88132,0.009324573,0.0171837,-3.369274
"2508","TC1800007431.hg.1","10892","MALT1",0.7700838,6.46925,2.881065,0.009329857,0.01718658,-3.369812
"2509","TC1600011551.hg.1","7084","TK2",-0.6596183,4.598417,-2.880838,0.009334559,0.01718839,-3.370289
"2510","TC0300013877.hg.1","2047","EPHB1",-0.9238667,6.207791,-2.878634,0.009380308,0.01726575,-3.374926
"2511","TC1600011312.hg.1","3050","HBZ",0.9264695,3.855283,2.877996,0.009393585,0.0172833,-3.376267
"2512","TC1000012495.hg.1","119032","BORCS7",-0.6488355,4.157652,-2.877721,0.00939932,0.01728697,-3.376846
"2513","TC0400011978.hg.1","23158","TBC1D9",0.8906678,4.405698,2.877051,0.009413299,0.01730579,-3.378255
"2514","TC1900008287.hg.1","5819","NECTIN2",-1.101811,5.680403,-2.876021,0.009434828,0.01733847,-3.380421
"2515","TC1100007185.hg.1","26610","ELP4",0.8395142,5.480387,2.874665,0.009463229,0.01738374,-3.383271
"2516","TC0200010275.hg.1","2744","GLS",0.8866556,5.565409,2.872662,0.009505351,0.01745418,-3.387481
"2517","TC0500007811.hg.1","728780","ANKDD1B",0.7783381,3.46888,2.870729,0.009546168,0.01751867,-3.391543
"2518","TC1600011408.hg.1","51192","CKLF",-0.6944914,6.889787,-2.870631,0.00954823,0.01751867,-3.391748
"2519","TC1900010957.hg.1","8189","SYMPK",0.5237377,7.796447,2.870461,0.009551845,0.01751867,-3.392106
"2520","TC1200012798.hg.1","517","ATP5MC2",0.6759922,8.323572,2.870174,0.009557916,0.01752285,-3.392709
"2521","TC1000007888.hg.1","9559","VPS26A",-0.8149902,7.094554,-2.868647,0.009590313,0.01757527,-3.395916
"2522","TC0100016431.hg.1","7292","TNFSF4",-1.282653,4.848536,-2.868151,0.009600872,0.01758282,-3.396959
"2523","TC0800011216.hg.1","6788","STK3",-0.9233243,5.607633,-2.868095,0.009602046,0.01758282,-3.397075
"2524","TC0700013341.hg.1","101928168","LOC101928168",-0.6663725,3.592272,-2.866061,0.009645431,0.01765527,-3.401347
"2525","TC0600009370.hg.1","60487","TRMT11",0.6379022,3.447324,2.863709,0.009695811,0.01774045,-3.406284
"2526","TC1100010003.hg.1","51700","CYB5R2",-0.6277455,5.296741,-2.863024,0.009710539,0.01776037,-3.407722
"2527","TC0300006948.hg.1","344787","ZNF860",0.6964074,4.790946,2.858533,0.009807595,0.01793078,-3.417144
"2528","TC1200012263.hg.1","10198","MPHOSPH9",0.8979438,4.199485,2.858034,0.009818439,0.01794351,-3.418191
"2529","TC1500010422.hg.1","3418","IDH2",0.5860254,6.395882,2.854635,0.009892596,0.01807188,-3.425318
"2530","TC0200013595.hg.1","11320","MGAT4A",1.050576,6.896143,2.851443,0.009962705,0.01819277,-3.432006
"2531","TC1100010990.hg.1","54948","MRPL16",0.6267146,5.492466,2.850952,0.009973549,0.01820402,-3.433036
"2532","TC1200010158.hg.1","3845","KRAS",-0.6636171,5.893016,-2.850807,0.009976749,0.01820402,-3.43334
"2533","TC1500009185.hg.1","25963","TMEM87A",-1.030478,5.370166,-2.84989,0.009997005,0.01823378,-3.43526
"2534","TC0600014263.hg.1","79136","LY6G6E",-0.6917312,5.67831,-2.848599,0.0100256,0.01827163,-3.437965
"2535","TC1600009198.hg.1","197358","NLRC3",0.6091217,5.771345,2.848596,0.01002567,0.01827163,-3.437971
"2536","TC0500013351.hg.1","96459","FNIP1",-0.7011978,6.999153,-2.847276,0.01005499,0.01831784,-3.440736
"2537","TC0800012422.hg.1","80124","VCPIP1",-0.51885,7.077338,-2.846024,0.01008286,0.01836137,-3.443356
"2538","TC0300008369.hg.1","523","ATP6V1A",-0.746941,7.250096,-2.844553,0.01011571,0.01840935,-3.446436
"2539","TC0200015332.hg.1","80055","PGAP1",1.017479,3.947052,2.844488,0.01011717,0.01840935,-3.446573
"2540","TC1600009200.hg.1","10131","TRAP1",0.6012207,3.931404,2.843661,0.01013568,0.01843576,-3.448303
"2541","TC0X00010734.hg.1","10178","TENM1",-0.9598618,3.907691,-2.840468,0.01020747,0.01855904,-3.454983
"2542","TC0200010582.hg.1","22868","FASTKD2",0.8115775,3.550217,2.840024,0.01021749,0.0185679,-3.455912
"2543","TC1700009430.hg.1","55720","TSR1",0.5289152,6.268403,2.839897,0.01022038,0.0185679,-3.456179
"2544","TC1200011671.hg.1","23074","UHRF1BP1L",-0.7411297,7.317451,-2.838978,0.01024116,0.01859833,-3.458101
"2545","TC1700010202.hg.1","9703","KIAA0100",0.7608102,6.70647,2.838113,0.01026074,0.01862657,-3.459909
"2546","TC0600012875.hg.1","2534","FYN",0.8136672,7.83463,2.83554,0.01031924,0.01872541,-3.465288
"2547","TC0300013123.hg.1","5337","PLD1",-0.6116027,5.711884,-2.835124,0.01032873,0.01873527,-3.466158
"2548","TC0800006557.hg.1","79648","MCPH1",0.9328771,5.511568,2.833624,0.01036303,0.01879011,-3.469295
"2549","TC0600011140.hg.1","8968","H3C7",-0.7359387,5.810225,-2.83336,0.01036906,0.01879367,-3.469845
"2550","TC1000011704.hg.1","22978","NT5C2",-0.7368516,7.898161,-2.832471,0.01038944,0.01882321,-3.471702
"2551","TC0800007688.hg.1","4067","LYN",-0.6760662,9.877621,-2.831456,0.01041275,0.01885806,-3.473823
"2552","TC1700007976.hg.1","92579","G6PC3",0.5863447,6.27197,2.829782,0.01045134,0.01891086,-3.477321
"2553","TC0X00008866.hg.1","7411","VBP1",-0.8228092,3.634856,-2.829678,0.01045372,0.01891086,-3.477537
"2554","TC1700007504.hg.1","55288","RHOT1",-0.9180489,5.827206,-2.829658,0.01045419,0.01891086,-3.477579
"2555","TC0100008620.hg.1","9829","DNAJC6",-1.086214,4.755464,-2.829432,0.0104594,0.01891289,-3.478051
"2556","TC1400007639.hg.1","79697","RIOX1",0.6787847,6.038089,2.828993,0.01046955,0.01892384,-3.478969
"2557","TC0300009313.hg.1","85476","GFM1",0.6647847,5.461073,2.828697,0.01047639,0.01892879,-3.479586
"2558","TC1300007565.hg.1","122060","SLAIN1",-0.7843106,5.177404,-2.828018,0.01049211,0.01894978,-3.481004
"2559","TC1000008397.hg.1","3437","IFIT3",-1.823624,7.551614,-2.827294,0.0105089,0.0189727,-3.482517
"2560","TC0X00007267.hg.1","9500","MAGED1",0.8859451,4.217922,2.826101,0.0105366,0.01901527,-3.485006
"2561","TC0400009526.hg.1","441054","C4orf47",-0.7983835,3.613267,-2.82468,0.0105697,0.01906756,-3.487972
"2562","TC1900007447.hg.1","94039","ZNF101",0.7500988,6.312441,2.817888,0.01072931,0.01934794,-3.502143
"2563","TC0800011002.hg.1","100288527","REXO1L2P",-0.7763422,4.591002,-2.81717,0.0107463,0.01935984,-3.503638
"2564","TC0400012857.hg.1","9693","RAPGEF2",-0.7039779,6.750868,-2.817096,0.01074805,0.01935984,-3.503792
"2565","TC1600006760.hg.1","29855","UBN1",-0.823435,7.338993,-2.817078,0.01074848,0.01935984,-3.50383
"2566","TC0500007738.hg.1","4131","MAP1B",-0.7379682,2.879545,-2.815759,0.01077979,0.01940867,-3.506579
"2567","TC0500009580.hg.1","375484","SIMC1",0.6775908,6.179308,2.813158,0.01084181,0.01951272,-3.512001
"2568","TC0600014240.hg.1","100130357","LOC100130357",-0.7223525,4.399111,-2.812324,0.01086175,0.01954101,-3.513738
"2569","TC0500012568.hg.1","25929","GEMIN5",0.675959,4.888125,2.812053,0.01086824,0.01954507,-3.514303
"2570","TC0200015729.hg.1","57695","USP37",0.9026996,4.011722,2.811844,0.01087325,0.01954647,-3.514738
"2571","TC0600012432.hg.1","5238","PGM3",0.966791,3.297117,2.810117,0.01091473,0.01961339,-3.518335
"2572","TC0300012186.hg.1","131076","MIX23",0.5717641,3.369706,2.809714,0.01092443,0.01962262,-3.519175
"2573","TC1800008707.hg.1","51320","MEX3C",0.5665561,5.973774,2.809551,0.01092836,0.01962262,-3.519514
"2574","TC0500008702.hg.1","819","CAMLG",-0.7977838,4.974012,-2.805724,0.01102088,0.01978107,-3.52748
"2575","TC1300007483.hg.1","79866","BORA",0.5293972,4.52626,2.804896,0.01104101,0.0198095,-3.529203
"2576","TC2200007467.hg.1","23264","ZC3H7B",0.6007251,5.500139,2.803835,0.01106685,0.01984816,-3.531412
"2577","TC1900008164.hg.1","6223","RPS19",0.6348415,8.667111,2.801086,0.01113405,0.01996092,-3.537129
"2578","TC1000007700.hg.1","7321","UBE2D1",-0.6746868,8.511977,-2.797264,0.01122814,0.0201218,-3.545076
"2579","TC0300011383.hg.1","9861","PSMD6",-0.6450297,5.734845,-2.796001,0.01125941,0.02016622,-3.547702
"2580","TC1500007084.hg.1","113201","GOLM2",-0.8567979,6.758196,-2.79591,0.01126166,0.02016622,-3.54789
"2581","TC0300013809.hg.1","9045","RPL14",0.6301465,9.155708,2.794962,0.01128518,0.02020052,-3.54986
"2582","TC0500007314.hg.1","10884","MRPS30",1.155155,6.441346,2.79358,0.01131955,0.02025419,-3.552731
"2583","TC0400007225.hg.1","401124","DTHD1",1.230313,4.264426,2.793075,0.01133213,0.02026886,-3.55378
"2584","TC1200012080.hg.1","54997","TESC",0.8752774,6.508197,2.790408,0.01139884,0.02038027,-3.55932
"2585","TC0100014014.hg.1","5052","PRDX1",-0.9322984,4.882168,-2.786876,0.01148773,0.02053126,-3.566651
"2586","TC0500008304.hg.1","91137","SLC25A46",0.6917715,6.828679,2.785696,0.01151757,0.02057663,-3.569099
"2587","TC1300006690.hg.1","51082","POLR1D",0.8931319,6.919535,2.783128,0.01158279,0.02068514,-3.574427
"2588","TC1000009844.hg.1","22929","SEPHS1",0.5669707,4.225313,2.782102,0.01160893,0.02072382,-3.576554
"2589","TC0300007495.hg.1","28972","SPCS1",0.6581088,7.445965,2.781475,0.01162495,0.0207444,-3.577855
"2590","TC0100009428.hg.1","11218","DDX20",0.8550385,4.111946,2.781103,0.01163446,0.02074624,-3.578627
"2591","TC0600007067.hg.1","2766","GMPR",0.8851357,7.13822,2.780931,0.01163886,0.02074624,-3.578983
"2592","TC1100007050.hg.1","10196","PRMT3",0.9404168,4.228981,2.780898,0.01163968,0.02074624,-3.57905
"2593","TC0500010599.hg.1","5019","OXCT1",0.7725511,4.786967,2.780732,0.01164394,0.02074624,-3.579395
"2594","TC0500007915.hg.1","167555","FAM151B",-0.6231742,3.828911,-2.779585,0.01167333,0.02079058,-3.581773
"2595","TC2000009376.hg.1","6780","STAU1",0.5079364,8.222247,2.776401,0.01175527,0.02092846,-3.588371
"2596","TC0800008266.hg.1","286148","DPY19L4",0.9087114,4.463649,2.775674,0.01177406,0.02095383,-3.589877
"2597","TC0200012257.hg.1","5610","EIF2AK2",-1.262214,7.784102,-2.774788,0.01179701,0.02098659,-3.591714
"2598","TC0500007122.hg.1","55299","BRIX1",-0.6297638,4.636757,-2.773467,0.01183127,0.02103944,-3.594449
"2599","TC1100006658.hg.1","390036","OR52K1",0.8878225,4.484667,2.766899,0.01200312,0.02133682,-3.608045
"2600","TC1900011459.hg.1","23640","HSPBP1",0.5473521,5.027553,2.765423,0.01204205,0.0213978,-3.611097
"2601","TC1700008703.hg.1","25926","NOL11",1.175086,4.091475,2.76152,0.01214561,0.02157352,-3.619168
"2602","TC1600007739.hg.1","5257","PHKB",-0.6179727,6.129327,-2.761277,0.01215209,0.02157673,-3.61967
"2603","TC0100015352.hg.1","4893","NRAS",-0.8452739,6.312064,-2.756427,0.01228203,0.02179907,-3.629692
"2604","TC1700007997.hg.1","2896","GRN",-0.69182,8.99013,-2.754787,0.01232626,0.02186917,-3.633078
"2605","TC0100013713.hg.1","83931","STK40",-0.6781258,7.320727,-2.752292,0.01239384,0.02198063,-3.638228
"2606","TC0700013584.hg.1","1595","CYP51A1",-0.7156511,4.603364,-2.752039,0.01240073,0.02198441,-3.638752
"2607","TC0200008447.hg.1","150483","TEKT4",-0.6130617,4.765345,-2.751498,0.01241544,0.02200205,-3.639868
"2608","TC0300013471.hg.1","604","BCL6",-0.8081407,10.5178,-2.750398,0.01244541,0.02204292,-3.642139
"2609","TC1100009245.hg.1","867","CBL",0.6931552,7.282184,2.750301,0.01244805,0.02204292,-3.642339
"2610","TC0200016757.hg.1","10787","NCKAP1",-0.8585399,3.391124,-2.749977,0.01245688,0.02205011,-3.643007
"2611","TC1300006770.hg.1","241","ALOX5AP",-0.6778594,10.78174,-2.748057,0.01250937,0.02213455,-3.646967
"2612","TC0900007167.hg.1","79269","DCAF10",0.81029,5.841609,2.746803,0.0125438,0.02218696,-3.649554
"2613","TC1400009410.hg.1","7597","ZBTB25",1.12877,5.474283,2.746198,0.01256043,0.02220788,-3.650802
"2614","TC1200012606.hg.1","4033","IRAG2",-0.6450913,7.992415,-2.745779,0.01257196,0.02221976,-3.651666
"2615","TC0100018387.hg.1","984","CDK11B",-0.7550356,5.257801,-2.744249,0.01261415,0.0222858,-3.65482
"2616","TC0400006462.hg.1","54872","PIGG",0.6754718,4.678977,2.742841,0.0126531,0.02234607,-3.657723
"2617","TC0700007409.hg.1","83605","CCM2",0.7040655,7.450176,2.74164,0.0126864,0.02239631,-3.660196
"2618","TC0100016137.hg.1","8832","CD84",0.693686,6.615353,2.741199,0.01269865,0.02240938,-3.661105
"2619","TC0200015211.hg.1","30061","SLC40A1",-0.5839441,7.923414,-2.739543,0.01274476,0.02248217,-3.664517
"2620","TC1600010734.hg.1","28987","NOB1",0.5555575,5.786519,2.737855,0.01279194,0.02255678,-3.667995
"2621","TC0500010894.hg.1","27292","DIMT1",0.7260192,4.703825,2.737079,0.01281366,0.02258646,-3.669591
"2622","TC1000009111.hg.1","55717","WDR11",0.7906857,5.46348,2.735734,0.01285144,0.02264442,-3.672362
"2623","TC1600007348.hg.1","112869","SGF29",0.6264988,6.66203,2.735118,0.01286876,0.02266628,-3.673628
"2624","TC2000006601.hg.1","8760","CDS2",-0.6340336,6.424592,-2.731303,0.01297657,0.02284748,-3.681478
"2625","TC0900010797.hg.1","54829","ASPN",0.6263141,1.91406,2.731112,0.01298201,0.02284835,-3.681873
"2626","TC0400009458.hg.1","55602","CDKN2AIP",0.6867597,4.399063,2.729371,0.01303153,0.02292675,-3.685453
"2627","TC0100010623.hg.1","51430","SUCO",-0.7160469,4.678533,-2.7271,0.01309638,0.02303209,-3.690123
"2628","TC0400012964.hg.1","132320","SCLT1",-1.058416,6.858806,-2.726922,0.01310146,0.02303224,-3.690487
"2629","TC0200011992.hg.1","51277","DNAJC27",0.6559882,3.632793,2.72534,0.01314683,0.02310322,-3.693739
"2630","TC0500012390.hg.1","9832","JAKMIP2",0.7591124,4.601473,2.724844,0.0131611,0.0231195,-3.694759
"2631","TC0900009579.hg.1","340481","ZDHHC21",0.8986565,4.692833,2.723809,0.01319089,0.02316302,-3.696885
"2632","TC1500007107.hg.1","6652","SORD",0.7492135,6.021876,2.722266,0.01323545,0.02323243,-3.700056
"2633","TC0300008999.hg.1","253461","ZBTB38",0.9219259,6.720543,2.719014,0.01332979,0.02338079,-3.706734
"2634","TC0X00010671.hg.1","3920","LAMP2",-0.6754602,8.264864,-2.719004,0.01333009,0.02338079,-3.706755
"2635","TC1200012640.hg.1","2647","BLOC1S1",-0.7669281,7.464727,-2.718644,0.01334057,0.0233903,-3.707494
"2636","TC0100013718.hg.1","84967","LSM10",-0.600362,6.097586,-2.717315,0.01337933,0.02344935,-3.710221
"2637","TC0300008086.hg.1","84100","ARL6",0.724482,2.599541,2.717095,0.01338576,0.02345173,-3.710673
"2638","TC0100008996.hg.1","284695","ZNF326",-0.7025286,4.853643,-2.715411,0.01343507,0.0235292,-3.714129
"2639","TC1900011880.hg.1","51710","ZNF44",-0.5462789,6.19138,-2.713231,0.01349915,0.02363246,-3.7186
"2640","TC0400008618.hg.1","2247","FGF2",-0.6368707,4.072897,-2.708646,0.01363486,0.02386101,-3.728
"2641","TC0300010632.hg.1","114884","OSBPL10",0.7996135,5.569834,2.708022,0.01365345,0.02388448,-3.729279
"2642","TC2200009262.hg.1","51386","EIF3L",0.8227835,6.623408,2.707776,0.01366079,0.02388828,-3.729784
"2643","TC0600012839.hg.1","23097","CDK19",-0.8810103,6.460812,-2.707557,0.01366729,0.02389061,-3.730232
"2644","TC0600007887.hg.1","60685","ZFAND3",-0.6243464,8.355991,-2.706857,0.01368818,0.02391808,-3.731666
"2645","TC0400009856.hg.1","55646","LYAR",0.6530943,5.615597,2.706394,0.01370201,0.02393218,-3.732615
"2646","TC1800006902.hg.1","125488","TTC39C",0.7715733,6.075329,2.70624,0.01370661,0.02393218,-3.73293
"2647","TC1900008839.hg.1","79042","TSEN34",-0.611873,5.723345,-2.705545,0.0137274,0.02395943,-3.734354
"2648","TC0200009806.hg.1","10010","TANK",-0.6446979,7.312454,-2.705094,0.01374093,0.02397398,-3.735279
"2649","TC2000007343.hg.1","60625","DHX35",0.6475587,4.733894,2.704673,0.01375355,0.02398694,-3.736142
"2650","TC1700009520.hg.1","246","ALOX15",0.8220716,6.7422,2.704387,0.0137621,0.02399279,-3.736725
"2651","TC0100007784.hg.1","192670","AGO4",-0.6804023,7.013792,-2.702909,0.01380653,0.02406117,-3.739752
"2652","TC1200007137.hg.1","26127","FGFR1OP2",-0.6650643,5.683974,-2.702168,0.01382884,0.02409096,-3.741269
"2653","TC0100006550.hg.1","5590","PRKCZ",0.6668385,4.978116,2.700592,0.01387644,0.02416478,-3.744496
"2654","TC0600014177.hg.1","29940","DSE",-0.6194543,5.814101,-2.698997,0.01392475,0.02423976,-3.747759
"2655","TC2200009335.hg.1","8563","THOC5",-0.6361381,6.344611,-2.696692,0.01399487,0.02435265,-3.752475
"2656","TC0100016597.hg.1","10228","STX6",-0.5657598,6.24828,-2.696463,0.01400185,0.02435563,-3.752944
"2657","TC1900011743.hg.1","641649","TMEM91",-0.8734121,6.569855,-2.69482,0.01405207,0.02443248,-3.756304
"2658","TC0600009508.hg.1","9519","TBPL1",-0.5763286,5.799858,-2.694552,0.01406025,0.02443248,-3.756851
"2659","TC1400010765.hg.1","51109","RDH11",-0.8747925,5.331127,-2.694499,0.0140619,0.02443248,-3.756961
"2660","TC0400008947.hg.1","55751","TMEM184C",0.7756882,6.6015,2.693003,0.01410778,0.02450298,-3.760019
"2661","TC0300008746.hg.1","28976","ACAD9",0.5986651,5.975582,2.691931,0.01414074,0.02455101,-3.762209
"2662","TC1700012286.hg.1","55181","SMG8",0.7281209,3.554546,2.691005,0.0141693,0.02459135,-3.764103
"2663","TC1800006487.hg.1","23347","SMCHD1",-0.6775562,9.193846,-2.687544,0.01427644,0.02476799,-3.771172
"2664","TC1200009524.hg.1","7637","ZNF84",0.7849173,4.281642,2.687067,0.01429128,0.02478442,-3.772146
"2665","TC0100016189.hg.1","2215","FCGR3B",-0.8332941,10.56135,-2.685557,0.01433832,0.02485668,-3.77523
"2666","TC0X00008945.hg.1","5613","PRKX",0.8640497,5.647448,2.684923,0.0143581,0.02488163,-3.776523
"2667","TC1400009617.hg.1","8110","DPF3",-0.7164174,3.802379,-2.683281,0.01440948,0.02496131,-3.779875
"2668","TC0800006983.hg.1","5533","PPP3CC",0.7754906,6.508659,2.682266,0.01444135,0.02500713,-3.781946
"2669","TC0100014065.hg.1","9813","EFCAB14",0.884732,6.750113,2.682082,0.01444713,0.02500777,-3.782322
"2670","TC0X00006891.hg.1","2710","GK",-0.7953542,7.094999,-2.679835,0.0145179,0.02512086,-3.786905
"2671","TC0100017078.hg.1","8934","RAB29",0.6710561,5.50773,2.678422,0.01456256,0.02518871,-3.789786
"2672","TC0300007512.hg.1","5580","PRKCD",-0.6189163,7.890154,-2.677563,0.01458977,0.02522633,-3.791537
"2673","TC1000007852.hg.1","3189","HNRNPH3",-0.7178876,8.224183,-2.677191,0.01460159,0.02523732,-3.792296
"2674","TC1600011399.hg.1","4501","MT1X",-0.8675483,8.791304,-2.676572,0.01462125,0.0252541,-3.793557
