"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TC1400010717.hg.1",-0.608086964741633,4.66103361157948,-2.64646482219789,0.0156084386882276,0.0259485378695975,-3.93092446178636
"TC0800010880.hg.1",-0.534585418843947,2.19184969929503,-2.6459714788165,0.0156251290802428,0.0259669411333531,-3.93192651011796
"TC1400006540.hg.1",1.17083803554356,8.50425917772954,2.64555041031261,0.0156393876943484,0.0259812913153145,-3.9327816886967
"TC1700010662.hg.1",0.638221832895207,3.50705414309311,2.64352560347883,0.015708125837718,0.0260861040151895,-3.93689312082406
"TC1500008271.hg.1",-0.746483518195923,3.34696579788045,-2.64302451274699,0.0157251809687771,0.0261050435054797,-3.93791037193835
"TC0800007976.hg.1",0.603241572141634,5.91914780815712,2.63353155883057,0.0160516139455884,0.0266373765907394,-3.95716455159089
"TC0700007610.hg.1",-0.518711480325222,5.00502721410563,-2.63062342909038,0.0161528917194941,0.0267958203748879,-3.96305642735277
"TC1600009185.hg.1",0.744021650799265,6.96758799858398,2.62956941411468,0.0161897476052973,0.026847320149488,-3.96519110011756
"TC1700011892.hg.1",-0.576980627171948,4.8708773137281,-2.62483914807431,0.0163561331781737,0.0271041617326592,-3.97476618801372
"TC0400007225.hg.1",-1.15620469254603,4.26442605690284,-2.62483261004586,0.0163563642663753,0.0271041617326592,-3.97477941672276
"TC1600011416.hg.1",0.709163620732356,5.00323406496984,2.62374812546387,0.016394738396663,0.0271580105387534,-3.97697348932599
"TC0100017451.hg.1",0.582022107890531,7.17024840860739,2.62180611556179,0.0164636685848802,0.027261203075767,-3.98090138116946
"TC0800008122.hg.1",-0.648677742748465,4.18612171875004,-2.62153439581801,0.0164733348974696,0.027261203075767,-3.98145084833564
"TC0500011408.hg.1",-0.706600841463522,5.41091758547717,-2.62149503148331,0.0164747357115891,0.027261203075767,-3.98153044798524
"TC0600009783.hg.1",-0.830592299174405,3.99584991170019,-2.62056605837872,0.0165078267359816,0.0273061795632778,-3.98340878297823
"TC0900012033.hg.1",-0.611224217557018,6.38492762539301,-2.6193980330239,0.0165495222349796,0.0273653517271316,-3.98577001742254
"TC0200014167.hg.1",-0.590374787308026,5.95691773991805,-2.61905692205225,0.0165617177892006,0.0273757195656912,-3.98645949904724
"TC0100015200.hg.1",-0.555559121820357,4.97345422178999,-2.61881262697648,0.0165704571578674,0.0273803691235148,-3.98695326199639
"TC0200016578.hg.1",-0.721858290310689,4.54144962692789,-2.61785347161533,0.0166048119863863,0.0274273261984643,-3.98889166904395
"TC1700011783.hg.1",-0.752048241828267,5.25053778286354,-2.616761346424,0.0166440114701673,0.0274822491037073,-3.99109838771616
"TC0600009144.hg.1",-0.472973919471939,5.72033463207276,-2.61573863160918,0.0166807989066572,0.0275331514643645,-3.99316445758738
"TC0700008762.hg.1",-0.79637961864955,7.56063181836772,-2.61463597829683,0.0167205478439151,0.0275889039424598,-3.99539158389113
"TC0100013441.hg.1",0.490002408726658,8.75959772611285,2.61416393597344,0.0167375915832141,0.0276071664100139,-3.99634487176135
"TC0100006989.hg.1",-0.529493718781486,6.64608915050071,-2.6113716546986,0.0168387470036279,0.0277641010552324,-4.00198218365045
"TC0900008653.hg.1",-0.7210575731186,3.65655599460006,-2.61056396714784,0.0168681144750695,0.0278026003834538,-4.00361227695963
"TC0X00008514.hg.1",-0.746015760099254,5.0576051926163,-2.60906947288377,0.0169225818434565,0.0278824280017008,-4.00662785936563
"TC1100006494.hg.1",0.598088018082255,6.25938489370012,2.60829121239161,0.0169510115673349,0.0279112148907908,-4.00819789998103
"TC0300008290.hg.1",-0.777267064334116,6.97603904227504,-2.60826045259985,0.0169521361436275,0.0279112148907908,-4.00825994927729
"TC0600013531.hg.1",-0.508792547910097,5.73442998478893,-2.5997028577983,0.0172677529514241,0.0284207405185534,-4.0255087876655
"TC1800007355.hg.1",-0.595316167280008,2.85843536397441,-2.59783795905878,0.0173372655896667,0.0285249882565028,-4.02926407130973
"TC1800007805.hg.1",-0.586185840378469,5.36110017806489,-2.59764337661094,0.0173445336969708,0.0285267873549325,-4.02965582017443
"TC0100014014.hg.1",0.868662789293889,4.88216849862517,2.59665303879077,0.0173815697101905,0.0285775274238718,-4.03164942655178
"TC0600009127.hg.1",0.759147293027419,7.9578471575912,2.59163155140559,0.0175705115586253,0.0288778951977407,-4.04175228403445
"TC0300011517.hg.1",1.02727887717272,8.79664327794263,2.59096254963144,0.0175958296779399,0.028909222301594,-4.0430975477555
"TC1800009086.hg.1",0.710105935774786,6.66186960539451,2.59051676363406,0.0176127193863309,0.0289266845235864,-4.04399386366494
"TC0600012123.hg.1",-0.792248581364345,3.3781413632455,-2.58870007630551,0.0176817073962855,0.0290296688595732,-4.04764579398998
"TC1200012700.hg.1",0.852486438746253,5.9950774493841,2.58572939640571,0.0177950673435715,0.0291987186787546,-4.05361480424715
"TC0500012206.hg.1",-0.593892398204134,5.83967545694906,-2.58567069538568,0.0177973142422885,0.0291987186787546,-4.05373271895808
"TC1900007270.hg.1",-0.832110396288204,8.79491033903419,-2.58544194252676,0.0178060727679509,0.0292027178515915,-4.05419221003609
"TC1300008614.hg.1",0.584125970280975,5.21731094305421,2.58368605855639,0.017873437818656,0.0293027972754403,-4.05771855594862
"TC0600008562.hg.1",0.61613256117669,6.57343889769106,2.58281826424118,0.0179068197017971,0.0293471113949283,-4.05946091681955
"TC1900006827.hg.1",1.19066299867538,6.63333877700786,2.58153313823019,0.0179563633118349,0.0294178718087508,-4.0620406718079
"TC1100006629.hg.1",0.746860965527731,6.14348294902869,2.58133294483723,0.0179640927046304,0.029419531815873,-4.0624424823611
"TC1200007161.hg.1",0.595152896665075,5.49367536844551,2.58117709214757,0.0179701122909943,0.029419531815873,-4.06275528559523
"TC1100008398.hg.1",-0.658241993643845,3.81200306932065,-2.57918122148633,0.018047368245408,0.0295355442060875,-4.0667602681708
"TC2200006540.hg.1",-1.61601771742264,4.27596491653582,-2.57829565435482,0.0180817468804467,0.029581328111779,-4.06853679113126
"TC0200015087.hg.1",0.756737665556929,4.30043319918318,2.57739637307908,0.0181167210831472,0.0296280535943859,-4.07034051953865
"TC1100011183.hg.1",0.650103752647893,5.13134417995736,2.57463670787966,0.0182244465099844,0.0297936811309724,-4.07587377342487
"TC0200008458.hg.1",-0.571610096740165,2.4993160658834,-2.57401466536385,0.0182488116035024,0.0298229605971635,-4.07712059451689
"TC2100006982.hg.1",-0.602202245502456,5.17789381592354,-2.57078172469701,0.0183759394133436,0.0300200990416009,-4.08359830788869
"TC0100008132.hg.1",-0.7559152544701,5.3432233799708,-2.56981220143051,0.018414225992072,0.0300720127548154,-4.08554012100145
"TC0100016988.hg.1",-0.638772702068703,4.22725679315303,-2.56881919259134,0.0184535179182194,0.0301255310184359,-4.08752859785714
"TC1600007112.hg.1",0.681106423612183,4.24573364028005,2.56716071321539,0.0185193177193945,0.0302222705275884,-4.0908488181365
"TC0600011372.hg.1",-0.53180128462381,6.522331372493,-2.56622475242856,0.018556549249095,0.0302723366987355,-4.09272211291252
"TC1600007893.hg.1",-0.496902015451599,6.84595112834589,-2.56544357919949,0.0185876774591653,0.030312414352751,-4.09428534703352
"TC0500007231.hg.1",-0.545350958006076,7.21396179792253,-2.56461632460787,0.0186206955346213,0.030355544590667,-4.09594053970858
"TC0300013090.hg.1",-0.550171811276439,8.91474178667719,-2.56424484319387,0.0186355403755495,0.0303690287601547,-4.09668372356076
"TC0600011232.hg.1",-0.809273738209576,6.70967355131007,-2.56405442071425,0.0186431542054904,0.0303707237057001,-4.09706466116988
"TC1900011029.hg.1",0.609028541896842,4.28782659936886,2.56125542449522,0.0187554074768088,0.030542820776474,-4.10266239935256
"TC0700006783.hg.1",0.944815765373639,6.08772409392017,2.5600883012681,0.0188024025145796,0.0305979789475317,-4.10499564474938
"TC0600008064.hg.1",-0.609317385539277,5.94696502513961,-2.56008528047527,0.0188025242926499,0.0305979789475317,-4.10500168305989
"TC0900009944.hg.1",-0.527825703147935,6.61700698309477,-2.55971541116162,0.0188174405512553,0.030611470192535,-4.10574099396556
"TC1100007139.hg.1",-0.736217226976374,5.01622445854145,-2.55780913828592,0.0188944944239451,0.0307259993800163,-4.10955049458136
"TC0200016511.hg.1",1.22921509078277,7.74456757620525,2.55615867504111,0.0189614479676648,0.0308240287159084,-4.11284764599204
"TC1800007734.hg.1",-0.722485979837305,6.72295557186197,-2.55556529476573,0.0189855738669362,0.0308523922846449,-4.11403279078461
"TC0300011276.hg.1",0.642571012071651,6.33335538516584,2.55441172983188,0.0190325586866144,0.030917869596399,-4.11633638787997
"TC0600009206.hg.1",0.613814663607673,7.69622111242608,2.55354643489141,0.0190678740444194,0.0309643508208146,-4.11806398807312
"TC1900007290.hg.1",0.571936809562801,3.97525694701147,2.54961622600542,0.0192290555031729,0.0312091955139584,-4.12590715537495
"TC0300009706.hg.1",-0.615801411486334,3.88059755118706,-2.54954082914897,0.0192321600926926,0.0312091955139584,-4.12605755925344
"TC1100008320.hg.1",-0.577808180286493,3.75207824429405,-2.54897835501907,0.0192553357754294,0.0312358326132317,-4.12717952921819
"TC1500010900.hg.1",0.812849431399507,5.49635198858311,2.54751244633254,0.0193158592924257,0.0313192251105031,-4.13010300367651
"TC1100009395.hg.1",-0.620770001311374,6.43092576733498,-2.54740503134607,0.0193203012045312,0.0313192251105031,-4.13031718928214
"TC0100017664.hg.1",-0.64408083458023,2.8297823109215,-2.54710788649883,0.0193325939865498,0.0313281600202947,-4.13090967293498
"TC1600008979.hg.1",-0.618803505505408,4.55585925383609,-2.54647888276452,0.0193586399329555,0.0313593676333291,-4.13216374336001
"TC1900009754.hg.1",-0.719215456671889,5.85412297782725,-2.5461286412423,0.0193731571251978,0.0313718843036853,-4.13286196706111
"TC0100008025.hg.1",-0.504352183771328,9.06331138785236,-2.54545535924843,0.0194010928167025,0.0314061138097987,-4.13420405290938
"TC1900008699.hg.1",-0.497725225113254,4.15285434580839,-2.54334443585049,0.0194889246567778,0.0315372441030869,-4.13841070786648
"TC0200006648.hg.1",-0.598502133092103,6.27424844089443,-2.54208665101823,0.0195414365275837,0.0316111473240324,-4.14091639439412
"TC1300008292.hg.1",0.778482604524691,4.14758346497744,2.54167710017725,0.0195585637587115,0.0316277789867859,-4.14173214391897
"TC0X00009911.hg.1",0.991647738756898,3.85470568793811,2.54137899439176,0.0195710392829321,0.0316342989199754,-4.14232587406283
"TC0400008213.hg.1",-0.698171303790843,3.92813251788166,-2.54125357641201,0.0195762901758029,0.0316342989199754,-4.14257565560791
"TC1700011815.hg.1",-0.607062551581524,5.77880609712238,-2.54047758569693,0.019608808155914,0.0316700975681287,-4.14412097563663
"TC1000008670.hg.1",-0.630665547072994,4.85873461786158,-2.54039782308788,0.0196121534940295,0.0316700975681287,-4.14427980272196
"TC0100010887.hg.1",-0.827636515629047,4.89803478556388,-2.53607703643976,0.0197941762742336,0.0319528631680501,-4.15287981438268
"TC0800010144.hg.1",0.644474449237233,4.18069007193183,2.53484685423245,0.0198462901364332,0.0320257982641709,-4.15532699928147
"TC1600008799.hg.1",-0.61477221203663,8.76244935313733,-2.53297343414383,0.019925901069828,0.0321430387369433,-4.15905262000693
"TC0900009846.hg.1",0.54379644460121,7.40092429767439,2.53179445483368,0.019976155509831,0.0322040616913528,-4.16139651309313
"TC0200010049.hg.1",-0.532910099054454,3.79181986918621,-2.53175894044101,0.0199776711704366,0.0322040616913528,-4.16146710964522
"TC0800007309.hg.1",0.573549748757868,6.64926630311011,2.53062341913557,0.0200261892212259,0.0322710129759553,-4.16372406886523
"TC0100012089.hg.1",-0.611149875407655,5.31443385372337,-2.52728055999602,0.0201696648559655,0.0324908827177688,-4.17036535860899
"TC0700007949.hg.1",-0.489523348298777,7.78324785772175,-2.52646932928944,0.0202046282070976,0.0325358599919105,-4.17197636916305
"TC0800012285.hg.1",-0.729203169821576,5.50282117935764,-2.52590002362276,0.0202291987792349,0.0325640760836464,-4.17310678826
"TC0200016018.hg.1",-0.626004604740981,6.91169666273459,-2.52400501526604,0.0203111874622105,0.0326846694794192,-4.17686860685417
"TC0100010514.hg.1",0.870942518537605,5.68097086189636,2.52296341746949,0.0203563856196003,0.0327459963657916,-4.17893569408441
"TC1100011091.hg.1",-0.535219970671371,5.95371858405718,-2.52202868130753,0.020397027110215,0.0327974186746908,-4.18079034238469
"TC0X00006658.hg.1",-0.821585240797141,5.40012646275388,-2.52180651569915,0.0204066978713884,0.0327974186746908,-4.18123109899824
"TC2000008218.hg.1",-0.880593559738618,4.30334818759157,-2.52169714982774,0.020411460095851,0.0327974186746908,-4.18144806382976
"TC1700008703.hg.1",-1.0729069996794,4.09147451002975,-2.52139318700691,0.0204247013252384,0.0327974186746908,-4.18205105358522
"TC1100007935.hg.1",-0.622254131039998,6.4322154601991,-2.52136180766636,0.0204260687313436,0.0327974186746908,-4.18211330061408
"TC0200016746.hg.1",-0.512265574719507,3.67464212000106,-2.52112979305228,0.0204361818152953,0.0327974186746908,-4.18257353455543
"TC1000010515.hg.1",0.717155198953556,9.20585937214906,2.52108705727853,0.020438045100527,0.0327974186746908,-4.18265830468858
"TC1100012610.hg.1",0.610764372328,5.56804329409167,2.52024821037951,0.0204746512408461,0.0328377485640096,-4.1843220829706
"TC0200012925.hg.1",0.577438124060129,4.78031274081172,2.52018544851678,0.0204773925569073,0.0328377485640096,-4.18444655424528
"TC1400009829.hg.1",-0.699897957495129,5.05515598039451,-2.51885970861829,0.02053537886961,0.0329193096383061,-4.1870754348711
"TC1700009686.hg.1",-0.57822077852892,4.79423121705162,-2.51784357871149,0.0205799275128555,0.0329788049031306,-4.18908989737592
"TC0700012512.hg.1",0.589849052516898,6.66642130479996,2.51768770832963,0.0205867691213482,0.0329788049031306,-4.18939887154471
"TC0500010104.hg.1",0.461479452496486,6.26858545118745,2.51734559324695,0.0206017930422477,0.0329914328787468,-4.19007699528992
"TC0100011267.hg.1",-0.797741514499429,8.09240489219828,-2.51585235248972,0.0206674890011752,0.0330851695029208,-4.19303627497815
"TC0400007280.hg.1",0.611595941972192,4.544057099142,2.5151300964373,0.0206993355606189,0.0331138546940004,-4.19446730928863
"TC1200011786.hg.1",-0.589999912098906,3.85357902952081,-2.51512086426615,0.0206997429342583,0.0331138546940004,-4.19448559999796
"TC0800010663.hg.1",-0.508095789151442,4.81514415767873,-2.51494480438745,0.0207075130943799,0.033114818447918,-4.19483440198596
"TC2000008653.hg.1",0.581626594704161,6.09960831553367,2.51147132188854,0.0208613712592604,0.0333218058110343,-4.20171336553302
"TC0100013882.hg.1",-0.591951496012194,7.56611472369164,-2.51139739461561,0.0208646575008753,0.0333218058110343,-4.2018597200758
"TC1200008921.hg.1",-1.76973964929167,6.48390770014854,-2.51139271093709,0.0208648657177899,0.0333218058110343,-4.20186899232576
"TC0200015601.hg.1",0.614127460329867,5.29852167066351,2.51137175291587,0.0208657974483381,0.0333218058110343,-4.20191048268514
"TC1800006437.hg.1",-0.526877277424866,6.36943535345361,-2.50974833253796,0.0209380885684774,0.0334256977147082,-4.2051238125428
"TC0700008809.hg.1",-0.553492673165138,5.58832962804972,-2.50939344398819,0.0209539230664011,0.0334394212665883,-4.2058261226103
"TC0200010445.hg.1",-0.797091212866825,6.0025258910466,-2.50836830072923,0.0209997262546231,0.0335009445084111,-4.20785455451932
"TC0600007203.hg.1",0.708109303038612,4.26477422534645,2.50691467640202,0.0210648349050336,0.0335932127239404,-4.2107300873378
"TC1000008661.hg.1",-0.644511150785575,4.55461149966809,-2.50661061768381,0.0210784777881922,0.0336033703869731,-4.2113314628315
"TC0700013460.hg.1",-0.703527108092386,5.98482616769321,-2.50638685896438,0.0210885229643166,0.0336077875457546,-4.2117739949865
"TC0200014792.hg.1",-1.00944117484009,3.77994400712281,-2.50557864102452,0.0211248436132945,0.0336540612046279,-4.21337225552825
"TC1700007429.hg.1",-0.47878200806249,6.45728191619617,-2.50449871098786,0.0211734663484203,0.0337198947017242,-4.21550741789043
"TC0400012015.hg.1",-0.892786726551645,4.62561911009503,-2.50173143743637,0.0212985394040667,0.0339073921594722,-4.22097652414528
"TC1600009446.hg.1",0.613004097207991,8.91885794605075,2.50146699385221,0.0213105277088383,0.0339147909110689,-4.22149899533485
"TC0700010472.hg.1",0.577564447745259,7.18746377481636,2.50079760686461,0.0213409020279711,0.0339514350444994,-4.22282140179134
"TC0900007096.hg.1",0.527180771934951,6.0530641408526,2.49738006232239,0.02149661117614,0.0341873816295238,-4.2295700919379
"TC1000006624.hg.1",-0.610354521489507,5.67913154655604,-2.49641571105328,0.0215407409143493,0.0342457753008582,-4.23147355594332
"TC0900010797.hg.1",-0.571898850094684,1.91405960280672,-2.4938282033808,0.021659567881413,0.0344228426598307,-4.23657898120915
"TC0300011256.hg.1",0.993569507289479,6.4496809969026,2.4922942294405,0.0217303027797871,0.0345233833709135,-4.23960438459273
"TC1100007227.hg.1",0.678072417027788,7.72495282726187,2.49143160223835,0.0217701754249591,0.0345748403105228,-4.24130529219953
"TC0500007811.hg.1",-0.675138605647092,3.46887951657362,-2.49010008685908,0.0218318557472984,0.0346608843823087,-4.24393014535532
"TC0200011803.hg.1",-0.71041025705754,4.46407650508535,-2.48910004949065,0.0218782884828455,0.0347226701445366,-4.2459010699561
